mlb_game_pk,date,game_date_time,away_team_id,away_team_name,away_score,home_team_id,home_team_name,home_score,venue,status
776328,2025-09-13,2025-09-14T01:05:00Z,119,Los Angeles Dodgers,13.0,137,San Francisco Giants,7.0,Oracle Park,Final
776333,2025-09-13,2025-09-14T01:40:00Z,108,Los Angeles Angels,3.0,136,Seattle Mariners,5.0,T-Mobile Park,Final
776340,2025-09-13,2025-09-14T02:05:00Z,113,Cincinnati Reds,5.0,133,Athletics,11.0,Sutter Health Park,Final
776320,2025-09-14,2025-09-14T15:35:00Z,134,Pittsburgh Pirates,3.0,120,Washington Nationals,4.0,Nationals Park,Final
776334,2025-09-14,2025-09-14T17:35:00Z,118,Kansas City Royals,10.0,143,Philadelphia Phillies,3.0,Citizens Bank Park,Final
776329,2025-09-14,2025-09-14T17:35:00Z,117,Houston Astros,3.0,144,Atlanta Braves,8.0,Truist Park,Final
776322,2025-09-14,2025-09-14T17:37:00Z,110,Baltimore Orioles,2.0,141,Toronto Blue Jays,11.0,Rogers Centre,Final
776335,2025-09-14,2025-09-14T17:40:00Z,140,Texas Rangers,2.0,121,New York Mets,5.0,Citi Field,Final
776331,2025-09-14,2025-09-14T17:40:00Z,145,Chicago White Sox,2.0,114,Cleveland Guardians,3.0,Progressive Field,Final
776332,2025-09-14,2025-09-14T17:40:00Z,116,Detroit Tigers,2.0,146,Miami Marlins,0.0,loanDepot park,Final
776324,2025-09-14,2025-09-14T18:10:00Z,109,Arizona Diamondbacks,6.0,142,Minnesota Twins,4.0,Target Field,Final
776326,2025-09-14,2025-09-14T18:10:00Z,138,St. Louis Cardinals,3.0,158,Milwaukee Brewers,2.0,American Family Field,Final
776321,2025-09-14,2025-09-14T18:20:00Z,139,Tampa Bay Rays,3.0,112,Chicago Cubs,4.0,Wrigley Field,Final
776327,2025-09-14,2025-09-14T20:05:00Z,113,Cincinnati Reds,4.0,133,Athletics,7.0,Sutter Health Park,Final
776325,2025-09-14,2025-09-14T20:05:00Z,119,Los Angeles Dodgers,10.0,137,San Francisco Giants,2.0,Oracle Park,Final
776323,2025-09-14,2025-09-14T20:10:00Z,115,Colorado Rockies,6.0,135,San Diego Padres,9.0,Petco Park,Final
776317,2025-09-14,2025-09-14T20:10:00Z,108,Los Angeles Angels,2.0,136,Seattle Mariners,11.0,T-Mobile Park,Final
776330,2025-09-14,2025-09-14T23:10:00Z,147,New York Yankees,4.0,111,Boston Red Sox,6.0,Fenway Park,Final
776318,2025-09-15,2025-09-15T22:40:00Z,112,Chicago Cubs,4.0,134,Pittsburgh Pirates,0.0,PNC Park,Final
776315,2025-09-15,2025-09-15T22:45:00Z,144,Atlanta Braves,11.0,120,Washington Nationals,3.0,Nationals Park,Final
776316,2025-09-15,2025-09-15T23:35:00Z,141,Toronto Blue Jays,2.0,139,Tampa Bay Rays,1.0,George M. Steinbrenner Field,Final
776314,2025-09-15,2025-09-15T23:40:00Z,110,Baltimore Orioles,4.0,145,Chicago White Sox,1.0,Rate Field,Final
776313,2025-09-15,2025-09-15T23:40:00Z,147,New York Yankees,0.0,142,Minnesota Twins,7.0,Target Field,Final
776312,2025-09-15,2025-09-15T23:45:00Z,113,Cincinnati Reds,11.0,138,St. Louis Cardinals,6.0,Busch Stadium,Final
776319,2025-09-15,2025-09-16T00:10:00Z,140,Texas Rangers,3.0,117,Houston Astros,6.0,Daikin Park,Final
776309,2025-09-15,2025-09-16T01:40:00Z,137,San Francisco Giants,1.0,109,Arizona Diamondbacks,8.0,Chase Field,Final
776311,2025-09-15,2025-09-16T02:10:00Z,143,Philadelphia Phillies,6.0,119,Los Angeles Dodgers,5.0,Dodger Stadium,Final
777825,2025-09-16,2025-09-16T17:05:00Z,144,Atlanta Braves,6.0,120,Washington Nationals,3.0,Nationals Park,Final
776307,2025-09-16,2025-09-16T22:45:00Z,144,Atlanta Braves,5.0,120,Washington Nationals,0.0,Nationals Park,Final
776303,2025-09-16,2025-09-16T22:40:00Z,114,Cleveland Guardians,7.0,116,Detroit Tigers,5.0,Comerica Park,Final
776308,2025-09-16,2025-09-16T22:40:00Z,112,Chicago Cubs,4.0,134,Pittsburgh Pirates,1.0,PNC Park,Final
776310,2025-09-16,2025-09-16T22:45:00Z,133,Athletics,2.0,111,Boston Red Sox,1.0,Fenway Park,Final
776304,2025-09-16,2025-09-16T23:10:00Z,135,San Diego Padres,3.0,121,New York Mets,8.0,Citi Field,Final
776305,2025-09-16,2025-09-16T23:35:00Z,141,Toronto Blue Jays,6.0,139,Tampa Bay Rays,5.0,George M. Steinbrenner Field,Final
776302,2025-09-16,2025-09-16T23:40:00Z,136,Seattle Mariners,12.0,118,Kansas City Royals,5.0,Kauffman Stadium,Final
776306,2025-09-16,2025-09-16T23:40:00Z,110,Baltimore Orioles,8.0,145,Chicago White Sox,7.0,Rate Field,Final
776298,2025-09-16,2025-09-16T23:40:00Z,147,New York Yankees,10.0,142,Minnesota Twins,9.0,Target Field,Final
776295,2025-09-16,2025-09-16T23:40:00Z,108,Los Angeles Angels,2.0,158,Milwaukee Brewers,9.0,American Family Field,Final
776300,2025-09-16,2025-09-16T23:45:00Z,113,Cincinnati Reds,0.0,138,St. Louis Cardinals,3.0,Busch Stadium,Final
776301,2025-09-16,2025-09-17T00:10:00Z,140,Texas Rangers,5.0,117,Houston Astros,6.0,Daikin Park,Final
776293,2025-09-16,2025-09-17T00:40:00Z,146,Miami Marlins,6.0,115,Colorado Rockies,5.0,Coors Field,Final
776294,2025-09-16,2025-09-17T01:40:00Z,137,San Francisco Giants,5.0,109,Arizona Diamondbacks,6.0,Chase Field,Final
776297,2025-09-16,2025-09-17T02:10:00Z,143,Philadelphia Phillies,9.0,119,Los Angeles Dodgers,6.0,Dodger Stadium,Final
776287,2025-09-17,2025-09-17T16:35:00Z,112,Chicago Cubs,8.0,134,Pittsburgh Pirates,4.0,PNC Park,Final
776283,2025-09-17,2025-09-17T17:15:00Z,113,Cincinnati Reds,6.0,138,St. Louis Cardinals,2.0,Busch Stadium,Final
776285,2025-09-17,2025-09-17T18:10:00Z,110,Baltimore Orioles,3.0,145,Chicago White Sox,1.0,Rate Field,Final
776279,2025-09-17,2025-09-17T19:40:00Z,137,San Francisco Giants,5.0,109,Arizona Diamondbacks,1.0,Chase Field,Final
776286,2025-09-17,2025-09-17T20:05:00Z,144,Atlanta Braves,9.0,120,Washington Nationals,4.0,Nationals Park,Final
776296,2025-09-17,2025-09-17T22:40:00Z,114,Cleveland Guardians,4.0,116,Detroit Tigers,0.0,Comerica Park,Final
776299,2025-09-17,2025-09-17T22:45:00Z,133,Athletics,4.0,111,Boston Red Sox,5.0,Fenway Park,Final
776290,2025-09-17,2025-09-17T23:05:00Z,141,Toronto Blue Jays,1.0,139,Tampa Bay Rays,2.0,George M. Steinbrenner Field,Final
776288,2025-09-17,2025-09-17T23:10:00Z,135,San Diego Padres,7.0,121,New York Mets,4.0,Citi Field,Final
776289,2025-09-17,2025-09-17T23:40:00Z,136,Seattle Mariners,5.0,118,Kansas City Royals,7.0,Kauffman Stadium,Final
776284,2025-09-17,2025-09-17T23:40:00Z,147,New York Yankees,10.0,142,Minnesota Twins,5.0,Target Field,Final
776291,2025-09-17,2025-09-17T23:40:00Z,108,Los Angeles Angels,2.0,158,Milwaukee Brewers,9.0,American Family Field,Final
776292,2025-09-17,2025-09-18T00:10:00Z,140,Texas Rangers,2.0,117,Houston Astros,5.0,Daikin Park,Final
776277,2025-09-17,2025-09-18T00:40:00Z,146,Miami Marlins,8.0,115,Colorado Rockies,4.0,Coors Field,Final
776280,2025-09-17,2025-09-18T02:10:00Z,143,Philadelphia Phillies,0.0,119,Los Angeles Dodgers,5.0,Dodger Stadium,Final
776275,2025-09-18,2025-09-18T17:10:00Z,114,Cleveland Guardians,3.0,116,Detroit Tigers,1.0,Comerica Park,Final
776276,2025-09-18,2025-09-18T17:10:00Z,135,San Diego Padres,1.0,121,New York Mets,6.0,Citi Field,Final
776269,2025-09-18,2025-09-18T17:10:00Z,141,Toronto Blue Jays,0.0,139,Tampa Bay Rays,4.0,George M. Steinbrenner Field,Final
776281,2025-09-18,2025-09-18T17:35:00Z,133,Athletics,5.0,111,Boston Red Sox,3.0,Fenway Park,Final
776272,2025-09-18,2025-09-18T18:10:00Z,136,Seattle Mariners,2.0,118,Kansas City Royals,0.0,Kauffman Stadium,Final
776270,2025-09-18,2025-09-18T19:10:00Z,146,Miami Marlins,9.0,115,Colorado Rockies,7.0,Coors Field,Final
776282,2025-09-18,2025-09-18T23:15:00Z,112,Chicago Cubs,0.0,113,Cincinnati Reds,1.0,Great American Ball Park,Final
776278,2025-09-18,2025-09-18T23:15:00Z,147,New York Yankees,7.0,110,Baltimore Orioles,0.0,Oriole Park at Camden Yards,Final
776274,2025-09-18,2025-09-18T23:40:00Z,108,Los Angeles Angels,2.0,158,Milwaukee Brewers,5.0,American Family Field,Final
776271,2025-09-18,2025-09-19T02:10:00Z,137,San Francisco Giants,1.0,119,Los Angeles Dodgers,2.0,Dodger Stadium,Final
776267,2025-09-19,2025-09-19T22:40:00Z,112,Chicago Cubs,4.0,113,Cincinnati Reds,7.0,Great American Ball Park,Final
776266,2025-09-19,2025-09-19T22:40:00Z,133,Athletics,4.0,134,Pittsburgh Pirates,3.0,PNC Park,Final
776268,2025-09-19,2025-09-19T22:40:00Z,144,Atlanta Braves,10.0,116,Detroit Tigers,1.0,Comerica Park,Final
776273,2025-09-19,2025-09-19T23:05:00Z,147,New York Yankees,2.0,110,Baltimore Orioles,4.0,Oriole Park at Camden Yards,Final
776259,2025-09-19,2025-09-19T23:10:00Z,120,Washington Nationals,6.0,121,New York Mets,12.0,Citi Field,Final
776261,2025-09-19,2025-09-19T23:35:00Z,111,Boston Red Sox,11.0,139,Tampa Bay Rays,7.0,George M. Steinbrenner Field,Final
776260,2025-09-19,2025-09-19T23:40:00Z,141,Toronto Blue Jays,1.0,118,Kansas City Royals,20.0,Kauffman Stadium,Final
776264,2025-09-19,2025-09-19T23:40:00Z,135,San Diego Padres,3.0,145,Chicago White Sox,4.0,Rate Field,Final
776251,2025-09-19,2025-09-20T00:05:00Z,146,Miami Marlins,6.0,140,Texas Rangers,4.0,Globe Life Field,Final
776253,2025-09-19,2025-09-20T00:10:00Z,108,Los Angeles Angels,6.0,115,Colorado Rockies,7.0,Coors Field,Final
776262,2025-09-19,2025-09-20T00:10:00Z,136,Seattle Mariners,4.0,117,Houston Astros,0.0,Daikin Park,Final
776263,2025-09-19,2025-09-20T00:10:00Z,114,Cleveland Guardians,6.0,142,Minnesota Twins,2.0,Target Field,Final
776265,2025-09-19,2025-09-20T00:15:00Z,158,Milwaukee Brewers,1.0,138,St. Louis Cardinals,7.0,Busch Stadium,Final
776255,2025-09-19,2025-09-20T01:40:00Z,143,Philadelphia Phillies,8.0,109,Arizona Diamondbacks,2.0,Chase Field,Final
776256,2025-09-19,2025-09-20T02:10:00Z,137,San Francisco Giants,3.0,119,Los Angeles Dodgers,6.0,Dodger Stadium,Final
776258,2025-09-20,2025-09-20T17:10:00Z,144,Atlanta Braves,6.0,116,Detroit Tigers,5.0,Comerica Park,Final
777839,2025-09-20,2025-09-20T18:10:00Z,114,Cleveland Guardians,6.0,142,Minnesota Twins,0.0,Target Field,Final
776243,2025-09-20,2025-09-20T23:10:00Z,114,Cleveland Guardians,8.0,142,Minnesota Twins,0.0,Target Field,Final
776252,2025-09-20,2025-09-20T20:10:00Z,120,Washington Nationals,5.0,121,New York Mets,3.0,Citi Field,Final
776254,2025-09-20,2025-09-20T22:40:00Z,112,Chicago Cubs,3.0,113,Cincinnati Reds,6.0,Great American Ball Park,Final
776249,2025-09-20,2025-09-20T22:40:00Z,133,Athletics,0.0,134,Pittsburgh Pirates,2.0,PNC Park,Final
776247,2025-09-20,2025-09-20T23:05:00Z,111,Boston Red Sox,6.0,139,Tampa Bay Rays,3.0,George M. Steinbrenner Field,Final
776242,2025-09-20,2025-09-20T23:05:00Z,146,Miami Marlins,4.0,140,Texas Rangers,3.0,Globe Life Field,Final
776257,2025-09-20,2025-09-20T23:05:00Z,147,New York Yankees,6.0,110,Baltimore Orioles,1.0,Oriole Park at Camden Yards,Final
776248,2025-09-20,2025-09-20T23:10:00Z,136,Seattle Mariners,6.0,117,Houston Astros,4.0,Daikin Park,Final
776245,2025-09-20,2025-09-20T23:10:00Z,141,Toronto Blue Jays,1.0,118,Kansas City Royals,2.0,Kauffman Stadium,Final
776250,2025-09-20,2025-09-20T23:10:00Z,135,San Diego Padres,7.0,145,Chicago White Sox,3.0,Rate Field,Final
776244,2025-09-20,2025-09-20T23:15:00Z,158,Milwaukee Brewers,3.0,138,St. Louis Cardinals,2.0,Busch Stadium,Final
776241,2025-09-20,2025-09-21T00:10:00Z,108,Los Angeles Angels,3.0,115,Colorado Rockies,0.0,Coors Field,Final
776246,2025-09-20,2025-09-21T00:10:00Z,143,Philadelphia Phillies,3.0,109,Arizona Diamondbacks,4.0,Chase Field,Final
776233,2025-09-20,2025-09-21T01:10:00Z,137,San Francisco Giants,5.0,119,Los Angeles Dodgers,7.0,Dodger Stadium,Final
776238,2025-09-21,2025-09-21T17:10:00Z,144,Atlanta Braves,6.0,116,Detroit Tigers,2.0,Comerica Park,Final
776234,2025-09-21,2025-09-21T17:35:00Z,133,Athletics,0.0,134,Pittsburgh Pirates,11.0,PNC Park,Final
776240,2025-09-21,2025-09-21T17:35:00Z,147,New York Yankees,7.0,110,Baltimore Orioles,1.0,Oriole Park at Camden Yards,Final
776239,2025-09-21,2025-09-21T17:40:00Z,112,Chicago Cubs,0.0,113,Cincinnati Reds,1.0,Great American Ball Park,Final
776237,2025-09-21,2025-09-21T17:40:00Z,120,Washington Nationals,3.0,121,New York Mets,2.0,Citi Field,Final
776229,2025-09-21,2025-09-21T18:10:00Z,141,Toronto Blue Jays,8.0,118,Kansas City Royals,5.0,Kauffman Stadium,Final
776225,2025-09-21,2025-09-21T18:10:00Z,114,Cleveland Guardians,2.0,142,Minnesota Twins,6.0,Target Field,Final
776235,2025-09-21,2025-09-21T18:10:00Z,135,San Diego Padres,3.0,145,Chicago White Sox,2.0,Rate Field,Final
776231,2025-09-21,2025-09-21T18:15:00Z,158,Milwaukee Brewers,1.0,138,St. Louis Cardinals,5.0,Busch Stadium,Final
776226,2025-09-21,2025-09-21T18:35:00Z,146,Miami Marlins,4.0,140,Texas Rangers,2.0,Globe Life Field,Final
776232,2025-09-21,2025-09-21T19:10:00Z,108,Los Angeles Angels,1.0,115,Colorado Rockies,3.0,Coors Field,Final
776227,2025-09-21,2025-09-21T20:10:00Z,137,San Francisco Giants,3.0,119,Los Angeles Dodgers,1.0,Dodger Stadium,Final
776230,2025-09-21,2025-09-21T20:10:00Z,143,Philadelphia Phillies,2.0,109,Arizona Diamondbacks,9.0,Chase Field,Final
776228,2025-09-21,2025-09-21T23:10:00Z,136,Seattle Mariners,7.0,117,Houston Astros,3.0,Daikin Park,Final
776236,2025-09-21,2025-09-21T23:35:00Z,111,Boston Red Sox,3.0,139,Tampa Bay Rays,7.0,George M. Steinbrenner Field,Final
776221,2025-09-22,2025-09-22T23:15:00Z,120,Washington Nationals,5.0,144,Atlanta Braves,11.0,Truist Park,Final
776222,2025-09-22,2025-09-23T01:40:00Z,158,Milwaukee Brewers,4.0,135,San Diego Padres,5.0,Petco Park,Final
776220,2025-09-22,2025-09-23T01:45:00Z,138,St. Louis Cardinals,6.0,137,San Francisco Giants,5.0,Oracle Park,Final
776223,2025-09-23,2025-09-23T22:35:00Z,139,Tampa Bay Rays,0.0,110,Baltimore Orioles,6.0,Oriole Park at Camden Yards,Final
776218,2025-09-23,2025-09-23T22:40:00Z,116,Detroit Tigers,2.0,114,Cleveland Guardians,5.0,Progressive Field,Final
776224,2025-09-23,2025-09-23T22:40:00Z,134,Pittsburgh Pirates,4.0,113,Cincinnati Reds,2.0,Great American Ball Park,Final
776215,2025-09-23,2025-09-23T22:45:00Z,146,Miami Marlins,6.0,143,Philadelphia Phillies,5.0,Citizens Bank Park,Final
776216,2025-09-23,2025-09-23T23:05:00Z,145,Chicago White Sox,2.0,147,New York Yankees,3.0,Yankee Stadium,Final
776217,2025-09-23,2025-09-23T23:07:00Z,111,Boston Red Sox,4.0,141,Toronto Blue Jays,1.0,Rogers Centre,Final
776219,2025-09-23,2025-09-23T23:15:00Z,120,Washington Nationals,2.0,144,Atlanta Braves,3.0,Truist Park,Final
776209,2025-09-23,2025-09-23T23:40:00Z,121,New York Mets,9.0,112,Chicago Cubs,7.0,Wrigley Field,Final
776210,2025-09-23,2025-09-24T00:05:00Z,142,Minnesota Twins,4.0,140,Texas Rangers,1.0,Globe Life Field,Final
776207,2025-09-23,2025-09-24T01:38:00Z,118,Kansas City Royals,8.0,108,Los Angeles Angels,4.0,Angel Stadium,Final
776213,2025-09-23,2025-09-24T01:40:00Z,119,Los Angeles Dodgers,4.0,109,Arizona Diamondbacks,5.0,Chase Field,Final
776212,2025-09-23,2025-09-24T01:40:00Z,115,Colorado Rockies,3.0,136,Seattle Mariners,4.0,T-Mobile Park,Final
776214,2025-09-23,2025-09-24T01:40:00Z,158,Milwaukee Brewers,0.0,135,San Diego Padres,7.0,Petco Park,Final
776211,2025-09-23,2025-09-24T01:45:00Z,138,St. Louis Cardinals,9.0,137,San Francisco Giants,8.0,Oracle Park,Final
776208,2025-09-23,2025-09-24T02:05:00Z,117,Houston Astros,1.0,133,Athletics,5.0,Sutter Health Park,Final
776200,2025-09-24,2025-09-24T16:15:00Z,120,Washington Nationals,4.0,144,Atlanta Braves,3.0,Truist Park,Final
776198,2025-09-24,2025-09-24T20:10:00Z,158,Milwaukee Brewers,3.0,135,San Diego Padres,1.0,Petco Park,Final
776203,2025-09-24,2025-09-24T22:35:00Z,139,Tampa Bay Rays,6.0,110,Baltimore Orioles,2.0,Oriole Park at Camden Yards,Final
776204,2025-09-24,2025-09-24T22:40:00Z,116,Detroit Tigers,1.0,114,Cleveland Guardians,5.0,Progressive Field,Final
776202,2025-09-24,2025-09-24T22:40:00Z,134,Pittsburgh Pirates,4.0,113,Cincinnati Reds,3.0,Great American Ball Park,Final
776201,2025-09-24,2025-09-24T22:45:00Z,146,Miami Marlins,1.0,143,Philadelphia Phillies,11.0,Citizens Bank Park,Final
776199,2025-09-24,2025-09-24T23:05:00Z,145,Chicago White Sox,1.0,147,New York Yankees,8.0,Yankee Stadium,Final
776206,2025-09-24,2025-09-24T23:07:00Z,111,Boston Red Sox,7.0,141,Toronto Blue Jays,1.0,Rogers Centre,Final
776205,2025-09-24,2025-09-25T00:05:00Z,121,New York Mets,3.0,112,Chicago Cubs,10.0,Wrigley Field,Final
776192,2025-09-24,2025-09-25T00:05:00Z,142,Minnesota Twins,2.0,140,Texas Rangers,4.0,Globe Life Field,Final
776197,2025-09-24,2025-09-25T01:38:00Z,118,Kansas City Royals,2.0,108,Los Angeles Angels,3.0,Angel Stadium,Final
776193,2025-09-24,2025-09-25T01:40:00Z,119,Los Angeles Dodgers,5.0,109,Arizona Diamondbacks,4.0,Chase Field,Final
776194,2025-09-24,2025-09-25T01:40:00Z,115,Colorado Rockies,2.0,136,Seattle Mariners,9.0,T-Mobile Park,Final
776196,2025-09-24,2025-09-25T01:45:00Z,138,St. Louis Cardinals,3.0,137,San Francisco Giants,4.0,Oracle Park,Final
776195,2025-09-24,2025-09-25T02:05:00Z,117,Houston Astros,0.0,133,Athletics,6.0,Sutter Health Park,Final
776190,2025-09-25,2025-09-25T16:40:00Z,134,Pittsburgh Pirates,1.0,113,Cincinnati Reds,2.0,Great American Ball Park,Final
776191,2025-09-25,2025-09-25T17:05:00Z,139,Tampa Bay Rays,5.0,110,Baltimore Orioles,6.0,Oriole Park at Camden Yards,Final
776183,2025-09-25,2025-09-25T18:35:00Z,142,Minnesota Twins,4.0,140,Texas Rangers,0.0,Globe Life Field,Final
776182,2025-09-25,2025-09-25T19:35:00Z,117,Houston Astros,11.0,133,Athletics,5.0,Sutter Health Park,Final
776185,2025-09-25,2025-09-25T19:40:00Z,119,Los Angeles Dodgers,8.0,109,Arizona Diamondbacks,0.0,Chase Field,Final
776188,2025-09-25,2025-09-25T22:05:00Z,146,Miami Marlins,0.0,143,Philadelphia Phillies,1.0,Citizens Bank Park,Final
776189,2025-09-25,2025-09-25T22:40:00Z,116,Detroit Tigers,4.0,114,Cleveland Guardians,2.0,Progressive Field,Final
776184,2025-09-25,2025-09-25T23:05:00Z,145,Chicago White Sox,3.0,147,New York Yankees,5.0,Yankee Stadium,Final
776186,2025-09-25,2025-09-25T23:07:00Z,111,Boston Red Sox,1.0,141,Toronto Blue Jays,6.0,Rogers Centre,Final
776187,2025-09-25,2025-09-25T23:40:00Z,121,New York Mets,8.0,112,Chicago Cubs,5.0,Wrigley Field,Final
776178,2025-09-25,2025-09-26T01:38:00Z,118,Kansas City Royals,9.0,108,Los Angeles Angels,4.0,Angel Stadium,Final
776179,2025-09-25,2025-09-26T01:40:00Z,115,Colorado Rockies,2.0,136,Seattle Mariners,6.0,T-Mobile Park,Final
776167,2025-09-26,2025-09-26T18:20:00Z,138,St. Louis Cardinals,1.0,112,Chicago Cubs,12.0,Wrigley Field,Final
776176,2025-09-26,2025-09-26T22:45:00Z,142,Minnesota Twins,1.0,143,Philadelphia Phillies,3.0,Citizens Bank Park,Final
776165,2025-09-26,2025-09-26T22:45:00Z,145,Chicago White Sox,10.0,120,Washington Nationals,9.0,Nationals Park,Final
776174,2025-09-26,2025-09-26T23:05:00Z,110,Baltimore Orioles,4.0,147,New York Yankees,8.0,Yankee Stadium,Final
776177,2025-09-26,2025-09-26T23:07:00Z,139,Tampa Bay Rays,2.0,141,Toronto Blue Jays,4.0,Rogers Centre,Final
776181,2025-09-26,2025-09-26T23:10:00Z,116,Detroit Tigers,3.0,111,Boston Red Sox,4.0,Fenway Park,Final
776175,2025-09-26,2025-09-26T23:10:00Z,140,Texas Rangers,7.0,114,Cleveland Guardians,3.0,Progressive Field,Final
776173,2025-09-26,2025-09-26T23:10:00Z,121,New York Mets,2.0,146,Miami Marlins,6.0,loanDepot park,Final
776180,2025-09-26,2025-09-26T23:15:00Z,134,Pittsburgh Pirates,9.0,144,Atlanta Braves,3.0,Truist Park,Final
776171,2025-09-26,2025-09-27T00:10:00Z,113,Cincinnati Reds,3.0,158,Milwaukee Brewers,1.0,American Family Field,Final
776169,2025-09-26,2025-09-27T01:38:00Z,117,Houston Astros,3.0,108,Los Angeles Angels,4.0,Angel Stadium,Final
776170,2025-09-26,2025-09-27T01:40:00Z,109,Arizona Diamondbacks,4.0,135,San Diego Padres,7.0,Petco Park,Final
776168,2025-09-26,2025-09-27T01:40:00Z,119,Los Angeles Dodgers,3.0,136,Seattle Mariners,2.0,T-Mobile Park,Final
776172,2025-09-26,2025-09-27T02:05:00Z,118,Kansas City Royals,3.0,133,Athletics,4.0,Sutter Health Park,Final
776166,2025-09-26,2025-09-27T02:15:00Z,115,Colorado Rockies,3.0,137,San Francisco Giants,6.0,Oracle Park,Final
776162,2025-09-27,2025-09-27T17:05:00Z,110,Baltimore Orioles,1.0,147,New York Yankees,6.0,Yankee Stadium,Final
776164,2025-09-27,2025-09-27T18:20:00Z,138,St. Louis Cardinals,3.0,112,Chicago Cubs,7.0,Wrigley Field,Final
776159,2025-09-27,2025-09-27T19:07:00Z,139,Tampa Bay Rays,1.0,141,Toronto Blue Jays,5.0,Rogers Centre,Final
776146,2025-09-27,2025-09-27T20:05:00Z,115,Colorado Rockies,3.0,137,San Francisco Giants,4.0,Oracle Park,Final
776160,2025-09-27,2025-09-27T20:05:00Z,145,Chicago White Sox,5.0,120,Washington Nationals,6.0,Nationals Park,Final
776157,2025-09-27,2025-09-27T20:10:00Z,116,Detroit Tigers,2.0,111,Boston Red Sox,1.0,Fenway Park,Final
776161,2025-09-27,2025-09-27T20:10:00Z,121,New York Mets,5.0,146,Miami Marlins,0.0,loanDepot park,Final
776163,2025-09-27,2025-09-27T22:05:00Z,142,Minnesota Twins,5.0,143,Philadelphia Phillies,0.0,Citizens Bank Park,Final
776158,2025-09-27,2025-09-27T23:15:00Z,140,Texas Rangers,2.0,114,Cleveland Guardians,3.0,Progressive Field,Final
776156,2025-09-27,2025-09-27T23:15:00Z,134,Pittsburgh Pirates,3.0,144,Atlanta Braves,1.0,Truist Park,Final
776153,2025-09-27,2025-09-27T23:15:00Z,113,Cincinnati Reds,7.0,158,Milwaukee Brewers,4.0,American Family Field,Final
776152,2025-09-27,2025-09-28T00:40:00Z,109,Arizona Diamondbacks,1.0,135,San Diego Padres,5.0,Petco Park,Final
776155,2025-09-27,2025-09-28T01:38:00Z,117,Houston Astros,6.0,108,Los Angeles Angels,1.0,Angel Stadium,Final
776150,2025-09-27,2025-09-28T01:40:00Z,119,Los Angeles Dodgers,5.0,136,Seattle Mariners,3.0,T-Mobile Park,Final
776154,2025-09-27,2025-09-28T02:05:00Z,118,Kansas City Royals,4.0,133,Athletics,2.0,Sutter Health Park,Final
776151,2025-09-28,2025-09-28T19:05:00Z,116,Detroit Tigers,3.0,111,Boston Red Sox,4.0,Fenway Park,Final
776138,2025-09-28,2025-09-28T19:05:00Z,118,Kansas City Royals,9.0,133,Athletics,2.0,Sutter Health Park,Final
776137,2025-09-28,2025-09-28T19:05:00Z,115,Colorado Rockies,0.0,137,San Francisco Giants,4.0,Oracle Park,Final
776141,2025-09-28,2025-09-28T19:05:00Z,142,Minnesota Twins,1.0,143,Philadelphia Phillies,2.0,Citizens Bank Park,Final
776143,2025-09-28,2025-09-28T19:05:00Z,145,Chicago White Sox,8.0,120,Washington Nationals,0.0,Nationals Park,Final
776140,2025-09-28,2025-09-28T19:05:00Z,110,Baltimore Orioles,2.0,147,New York Yankees,3.0,Yankee Stadium,Final
776135,2025-09-28,2025-09-28T19:07:00Z,117,Houston Astros,6.0,108,Los Angeles Angels,2.0,Angel Stadium,Final
