Date,Fav Team,Dog Team,Away,Home,Fav Home?,Fav Moneyline Odds,Dog Moneyline Odds,Spread,Fav Spread Odds,Dog Spread Odds,Fav Score,Dog Score,Fav/Dog +/-,Fav Cover?,Fav Win?,Away Spread Odds,Home Spread Odds,Away Score,Home Score,Home/Away +/-,Favorite Starting Pitcher Name,Underdog Starting Pitcher Name,Favorite Starting Pitcher Games Started,Underdog Starting Pitcher Games Started,Favorite Starting Pitcher Innings Pitched,Underdog Starting Pitcher Innings Pitched,Favorite Starting Pitcher Wins,Underdog Starting Pitcher Wins,Favorite Starting Pitcher Losses,Underdog Starting Pitcher Losses,Favorite Starting Pitcher ERA,Underdog Starting Pitcher ERA,Favorite Starting Pitcher WHIP,Underdog Starting Pitcher WHIP,Favorite Starting Pitcher Strikeouts,Underdog Starting Pitcher Strikeouts,Favorite Starting Pitcher Walks,Underdog Starting Pitcher Walks,Favorite Starting Pitcher K/9,Underdog Starting Pitcher K/9,Favorite Starting Pitcher BB/9,Underdog Starting Pitcher BB/9,Favorite Starting Pitcher H/9,Underdog Starting Pitcher H/9,Favorite Starting Pitcher K/BB Ratio,Underdog Starting Pitcher K/BB Ratio,Favorite Starting Pitcher Hits Allowed,Underdog Starting Pitcher Hits Allowed,Favorite Starting Pitcher Runs Allowed,Underdog Starting Pitcher Runs Allowed,Favorite Starting Pitcher Earned Runs,Underdog Starting Pitcher Earned Runs,Favorite Starting Pitcher Home Runs Allowed,Underdog Starting Pitcher Home Runs Allowed,Favorite Starting Pitcher Batters Faced,Underdog Starting Pitcher Batters Faced,Favorite Starting Pitcher Opponent Batting Average,Underdog Starting Pitcher Opponent Batting Average,Favorite Starting Pitcher Pitch Count,Underdog Starting Pitcher Pitch Count,Favorite Starting Pitcher Strikes,Underdog Starting Pitcher Strikes,Favorite Starting Pitcher Wild Pitches,Underdog Starting Pitcher Wild Pitches
2025-09-13,MIA,DET,DET,MIA,1,,,,,,6,4,2,,1,,,4,6,2,Janson Junk,Charlie Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,PHI,KC,KC,PHI,1,,,,,,8,6,2,,1,,,6,8,2,Ryan Bergert,Taijuan Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,CLE,CHW,CHW,CLE,1,,,,,,3,1,2,,1,,,1,3,2,Parker Messick,Davis Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,ARI,MIN,ARI,MIN,0,,,,,,5,2,3,,1,,,5,2,-3,Pablo Lopez,Brandon Pfaadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,HOU,ATL,HOU,ATL,0,,,,,,6,2,4,,1,,,6,2,-4,Bryce Elder,Hunter Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-13,NYY,BOS,NYY,BOS,0,,,,,,5,3,2,,1,,,5,3,-2,Max Fried,Brayan Bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,KC,PHI,KC,PHI,0,,,,,,10,3,7,,1,,,10,3,-7,Aaron Nola,Noah Cameron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,CLE,CHW,CHW,CLE,1,,,,,,3,2,1,,1,,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,SD,COL,COL,SD,1,,,,,,11,3,8,,1,,,3,11,8,Bradley Blalock,Dylan Cease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,LAD,SF,LAD,SF,0,,,,,,13,7,6,,1,,,13,7,-6,Clayton Kershaw,Logan Webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,SEA,LAA,LAA,SEA,1,,,,,,5,3,2,,1,,,3,5,2,Mitch Farris,Bryan Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,OAK,CIN,CIN,OAK,1,,,,,,11,5,6,,1,,,5,11,6,Hunter Greene,Luis Severino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,WSH,PIT,PIT,WSH,1,,,,,,4,3,1,,1,,,3,4,1,Mike Burrows,Cade Cavalli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,ATL,HOU,HOU,ATL,1,,,,,,8,3,5,,1,,,3,8,5,Joey Wentz,Framber Valdez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,MIL,STL,STL,MIL,1,,,,,,9,8,1,,1,,,8,9,1,Jacob Misiorowski,Sonny Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,TOR,BAL,BAL,TOR,1,,,,,,11,2,9,,1,,,2,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,OAK,CIN,CIN,OAK,1,,,,,,7,4,3,,1,,,4,7,3,Hunter Greene,Luis Severino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,ARI,MIN,ARI,MIN,0,,,,,,6,4,2,,1,,,6,4,-2,Nabil Crismatt,Bailey Ober,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,STL,MIL,STL,MIL,0,,,,,,3,2,1,,1,,,3,2,-1,Sonny Gray,Jacob Misiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,CHC,TB,TB,CHC,1,,,,,,4,3,1,,1,,,3,4,1,Shota Imanaga,Adrian Houser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,LAD,SF,LAD,SF,0,,,,,,10,2,8,,1,,,10,2,-8,Clayton Kershaw,Logan Webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,DET,MIA,DET,MIA,0,,,,,,2,0,2,,1,,,2,0,-2,Adam Mazur,Keider Montero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,SEA,LAA,LAA,SEA,1,,,,,,11,2,9,,1,,,2,11,9,Mitch Farris,Bryan Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,NYM,TEX,TEX,NYM,1,,,,,,5,2,3,,1,,,2,5,3,Nolan McLean,Jacob Latz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,BOS,NYY,NYY,BOS,1,,,,,,6,4,2,,1,,,4,6,2,Will Warren,Garrett Crochet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-14,SD,COL,COL,SD,1,,,,,,9,6,3,,1,,,6,9,3,Bradley Blalock,Dylan Cease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15,MIN,NYY,NYY,MIN,1,,,,,,7,0,7,,1,,,0,7,7,Simeon Woods Richardson,Carlos Rodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15,CIN,STL,CIN,STL,0,,,,,,11,6,5,,1,,,11,6,-5,Zack Littell,Matthew Liberatore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15,BAL,CHW,BAL,CHW,0,,,,,,4,1,3,,1,,,4,1,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15,CHC,PIT,CHC,PIT,0,,,,,,4,0,4,,1,,,4,0,-4,Jameson Taillon,Braxton Ashcraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15,TOR,TB,TOR,TB,0,,,,,,2,1,1,,1,,,2,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-15,ATL,WSH,ATL,WSH,0,,,,,,11,3,8,,1,,,11,3,-8,Spencer Strider,Mitchell Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,ATL,WSH,ATL,WSH,0,,,,,,5,0,5,,1,,,5,0,-5,Jose Suarez,Jake Irvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,CLE,DET,CLE,DET,0,,,,,,7,5,2,,1,,,7,5,-2,Casey Mize,Joey Cantillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,HOU,TEX,TEX,HOU,1,,,,,,6,3,3,,1,,,3,6,3,Jack Leiter,Jason Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,ARI,SF,SF,ARI,1,,,,,,8,1,7,,1,,,1,8,7,Kai-Wei Teng,Zac Gallen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,PHI,LAD,PHI,LAD,0,,,,,,6,5,1,,1,,,6,5,-1,Anthony Banda,Ranger Suarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,ATL,WSH,ATL,WSH,0,,,,,,6,3,3,,1,,,6,3,-3,Jose Suarez,Jake Irvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,CHC,PIT,CHC,PIT,0,,,,,,4,1,3,,1,,,4,1,-3,Cade Horton,Paul Skenes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,OAK,BOS,OAK,BOS,0,,,,,,2,1,1,,1,,,2,1,-1,Jeffrey Springs,Connelly Early,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,NYM,SD,SD,NYM,1,,,,,,8,3,5,,1,,,3,8,5,Michael King,Clay Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,TOR,TB,TOR,TB,0,,,,,,6,5,1,,1,,,6,5,-1,Jose Berrios,Ryan Pepiot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,NYY,MIN,NYY,MIN,0,,,,,,10,9,1,,1,,,10,9,-1,Zebby Matthews,Cam Schlittler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,SEA,KC,SEA,KC,0,,,,,,12,5,7,,1,,,12,5,-7,Michael Wacha,Logan Gilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,STL,CIN,CIN,STL,1,,,,,,3,0,3,,1,,,0,3,3,Michael McGreevy,Andrew Abbott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,MIL,LAA,LAA,MIL,1,,,,,,9,2,7,,1,,,2,9,7,Caden Dana,Freddy Peralta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-16,BAL,CHW,BAL,CHW,0,,,,,,8,7,1,,1,,,8,7,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,MIA,COL,MIA,COL,0,,,,,,6,5,1,,1,,,6,5,-1,Kyle Freeland,Eury Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,SF,ARI,SF,ARI,0,,,,,,5,1,4,,1,,,5,1,-4,Eduardo Rodriguez,Tristan Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,HOU,TEX,TEX,HOU,1,,,,,,6,5,1,,1,,,5,6,1,AJ Blubaugh,Merrill Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,ARI,SF,SF,ARI,1,,,,,,6,5,1,,1,,,5,6,1,Tristan Beck,Eduardo Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,PHI,LAD,PHI,LAD,0,,,,,,9,6,3,,1,,,9,6,-3,Shohei Ohtani,Cristopher Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,CHC,PIT,CHC,PIT,0,,,,,,8,4,4,,1,,,8,4,-4,Matthew Boyd,Johan Oviedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,CIN,STL,CIN,STL,0,,,,,,6,2,4,,1,,,6,2,-4,Brady Singer,Andre Pallante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,BAL,CHW,BAL,CHW,0,,,,,,3,1,2,,1,,,3,1,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,ATL,WSH,ATL,WSH,0,,,,,,9,4,5,,1,,,9,4,-5,Hurston Waldrep,Brad Lord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,TB,TOR,TOR,TB,1,,,,,,2,1,1,,1,,,1,2,1,Ian Seymour,Kevin Gausman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,SD,NYM,SD,NYM,0,,,,,,7,4,3,,1,,,7,4,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,MIL,LAA,LAA,MIL,1,,,,,,9,2,7,,1,,,2,9,7,Jose Soriano,Brandon Woodruff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,KC,SEA,SEA,KC,1,,,,,,7,5,2,,1,,,5,7,2,Bryce Miller,Cole Ragans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,NYY,MIN,NYY,MIN,0,,,,,,10,5,5,,1,,,10,5,-5,Luis Gil,Taj Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,CLE,DET,CLE,DET,0,,,,,,4,0,4,,1,,,4,0,-4,Jack Flaherty,Gavin Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-17,BOS,OAK,OAK,BOS,1,,,,,,5,4,1,,1,,,4,5,1,Mason Barnett,Lucas Giolito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,HOU,TEX,TEX,HOU,1,,,,,,5,2,3,,1,,,2,5,3,Cristian Javier,Jacob deGrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,MIA,COL,MIA,COL,0,,,,,,8,4,4,,1,,,8,4,-4,Ryan Weathers,McCade Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,LAD,PHI,PHI,LAD,1,,,,,,5,0,5,,1,,,0,5,5,Jesus Luzardo,Blake Snell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,CLE,DET,CLE,DET,0,,,,,,3,1,2,,1,,,3,1,-2,Tarik Skubal,Tanner Bibee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,NYM,SD,SD,NYM,1,,,,,,6,1,5,,1,,,1,6,5,Jonah Tong,Randy Vasquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,TB,TOR,TOR,TB,1,,,,,,4,0,4,,1,,,0,4,4,Shane Baz,Chris Bassitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,OAK,BOS,OAK,BOS,0,,,,,,5,3,2,,1,,,5,3,-2,J.T. Ginn,Brayan Bello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,MIA,COL,MIA,COL,0,,,,,,9,7,2,,1,,,9,7,-2,Ryan Weathers,McCade Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,CIN,CHC,CHC,CIN,1,,,,,,1,0,1,,1,,,0,1,1,Hunter Greene,Colin Rea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,NYY,BAL,NYY,BAL,0,,,,,,7,0,7,,1,,,7,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,SEA,KC,SEA,KC,0,,,,,,2,0,2,,1,,,2,0,-2,Luis Castillo,Stephen Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-18,MIL,LAA,LAA,MIL,1,,,,,,5,2,3,,1,,,2,5,3,Quinn Priester,Yusei Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,OAK,PIT,OAK,PIT,0,,,,,,4,3,1,,1,,,4,3,-1,Luis Severino,Mitch Keller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,LAD,SF,SF,LAD,1,,,,,,2,1,1,,1,,,1,2,1,Yoshinobu Yamamoto,Logan Webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,ATL,DET,ATL,DET,0,,,,,,10,1,9,,1,,,10,1,-9,Charlie Morton,Bryce Elder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,BOS,TB,BOS,TB,0,,,,,,11,7,4,,1,,,11,7,-4,Drew Rasmussen,Garrett Crochet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,CIN,CHC,CHC,CIN,1,,,,,,7,4,3,,1,,,4,7,3,Shota Imanaga,Nick Lodolo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,NYM,WSH,WSH,NYM,1,,,,,,12,6,6,,1,,,6,12,6,Brandon Sproat,Andrew Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,CHW,SD,SD,CHW,1,,,,,,4,3,1,,1,,,3,4,1,Davis Martin,Dylan Cease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,KC,TOR,TOR,KC,1,,,,,,20,1,19,,1,,,1,20,19,Michael Lorenzen,Max Scherzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19,BAL,NYY,NYY,BAL,1,,,,,,4,2,2,,1,,,2,4,2,Will Warren,Trevor Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,CLE,MIN,CLE,MIN,0,,,,,,6,0,6,,1,,,6,0,-6,Pablo Lopez,Parker Messick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,ATL,DET,ATL,DET,0,,,,,,6,5,1,,1,,,6,5,-1,Joey Wentz,Keider Montero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,PHI,ARI,PHI,ARI,0,,,,,,8,2,6,,1,,,8,2,-6,Taijuan Walker,Ryne Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,STL,MIL,MIL,STL,1,,,,,,7,1,6,,1,,,1,7,6,Jacob Misiorowski,Sonny Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,COL,LAA,LAA,COL,1,,,,,,7,6,1,,1,,,6,7,1,Mitch Farris,Bradley Blalock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,SEA,HOU,SEA,HOU,0,,,,,,4,0,4,,1,,,4,0,-4,Bryan Woo,Hunter Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,CLE,MIN,CLE,MIN,0,,,,,,6,2,4,,1,,,6,2,-4,Pablo Lopez,Parker Messick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,WSH,NYM,WSH,NYM,0,,,,,,5,3,2,,1,,,5,3,-2,Cade Cavalli,Nolan McLean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,LAD,SF,SF,LAD,1,,,,,,6,3,3,,1,,,3,6,3,Robbie Ray,Clayton Kershaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,MIA,TEX,MIA,TEX,0,,,,,,6,4,2,,1,,,6,4,-2,Tyler Mahle,Janson Junk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,BOS,TB,BOS,TB,0,,,,,,6,3,3,,1,,,6,3,-3,Adrian Houser,Kyle Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,CIN,CHC,CHC,CIN,1,,,,,,6,3,3,,1,,,3,6,3,Javier Assad,Zack Littell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,MIL,STL,MIL,STL,0,,,,,,3,2,1,,1,,,3,2,-1,Sonny Gray,Jacob Misiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,CLE,MIN,CLE,MIN,0,,,,,,8,0,8,,1,,,8,0,-8,Pablo Lopez,Parker Messick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,KC,TOR,TOR,KC,1,,,,,,2,1,1,,1,,,1,2,1,Noah Cameron,Shane Bieber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,PIT,OAK,OAK,PIT,1,,,,,,2,0,2,,1,,,0,2,2,Luis Morales,Bubba Chandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,SD,CHW,SD,CHW,0,,,,,,7,3,4,,1,,,7,3,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,MIA,TEX,MIA,TEX,0,,,,,,4,3,1,,1,,,4,3,-1,Tyler Mahle,Janson Junk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,NYY,BAL,NYY,BAL,0,,,,,,6,1,5,,1,,,6,1,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-20,SEA,HOU,SEA,HOU,0,,,,,,6,4,2,,1,,,6,4,-2,Bryan Woo,Hunter Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,WSH,NYM,WSH,NYM,0,,,,,,3,2,1,,1,,,3,2,-1,Sean Manaea,Jake Irvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,LAA,COL,LAA,COL,0,,,,,,3,0,3,,1,,,3,0,-3,Kyle Hendricks,German Marquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,ARI,PHI,PHI,ARI,1,,,,,,4,3,1,,1,,,3,4,1,Zac Gallen,Aaron Nola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,LAD,SF,SF,LAD,1,,,,,,7,5,2,,1,,,5,7,2,Kai-Wei Teng,Tyler Glasnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,ATL,DET,ATL,DET,0,,,,,,6,2,4,,1,,,6,2,-4,Casey Mize,Spencer Strider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,NYY,BAL,NYY,BAL,0,,,,,,7,1,6,,1,,,7,1,-6,Kyle Bradish,Cam Schlittler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,CIN,CHC,CHC,CIN,1,,,,,,1,0,1,,1,,,0,1,1,Andrew Abbott,Jameson Taillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,MIN,CLE,CLE,MIN,1,,,,,,6,2,4,,1,,,2,6,4,Joey Cantillo,Simeon Woods Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,PIT,OAK,OAK,PIT,1,,,,,,11,0,11,,1,,,0,11,11,Mitch Spence,Mike Burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,STL,MIL,MIL,STL,1,,,,,,5,1,4,,1,,,1,5,4,Robert Gasser,Matthew Liberatore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,MIA,TEX,MIA,TEX,0,,,,,,4,2,2,,1,,,4,2,-2,Merrill Kelly,Eury Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,COL,LAA,LAA,COL,1,,,,,,3,1,2,,1,,,1,3,2,German Marquez,Kyle Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,ARI,PHI,PHI,ARI,1,,,,,,9,2,7,,1,,,2,9,7,Zac Gallen,Aaron Nola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,SF,LAD,SF,LAD,0,,,,,,3,1,2,,1,,,3,1,-2,Tyler Glasnow,Kai-Wei Teng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,SEA,HOU,SEA,HOU,0,,,,,,7,3,4,,1,,,7,3,-4,Logan Gilbert,Jason Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,TB,BOS,BOS,TB,1,,,,,,7,3,4,,1,,,3,7,4,Connelly Early,Joe Boyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,TOR,KC,TOR,KC,0,,,,,,8,5,3,,1,,,8,5,-3,Michael Wacha,Trey Yesavage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-21,SD,CHW,SD,CHW,0,,,,,,3,2,1,,1,,,3,2,-1,Michael King,Sean Burke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-22,ATL,WSH,WSH,ATL,1,,,,,,11,5,6,,1,,,5,11,6,MacKenzie Gore,Chris Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-23,PIT,CIN,PIT,CIN,0,,,,,,4,2,2,,1,,,4,2,-2,Brady Singer,Johan Oviedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-23,SD,MIL,MIL,SD,1,,,,,,5,4,1,,1,,,4,5,1,Freddy Peralta,Nick Pivetta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
