balldontlie_game_id,id,date,home_team_id,away_team_id,home_team_abbreviation,away_team_abbreviation,home_team_display_name,away_team_display_name,home_team_name,away_team_name,home_league_name,away_league_name,home_league_short_name,away_league_short_name,home_division_name,away_division_name,home_division_short_name,away_division_short_name,home_season,away_season,home_games_played,away_games_played,home_wins,away_wins,home_losses,away_losses,home_win_percent,away_win_percent,home_points_for,away_points_for,home_points_against,away_points_against,home_point_differential,away_point_differential,home_avg_points_for,away_avg_points_for,home_avg_points_against,away_avg_points_against,home_differential,away_differential,home_games_behind,away_games_behind,home_division_games_behind,away_division_games_behind,home_league_win_percent,away_league_win_percent,home_division_win_percent,away_division_win_percent,home_home_wins,away_home_wins,home_home_losses,away_home_losses,home_road_wins,away_road_wins,home_road_losses,away_road_losses,home_streak,away_streak,home_playoff_seed,away_playoff_seed,home_playoff_percent,away_playoff_percent,home_wildcard_percent,away_wildcard_percent,home_total,away_total,home_home,away_home,home_road,away_road,home_intra_division,away_intra_division,home_intra_league,away_intra_league,home_last_ten_games,away_last_ten_games,is_divisional_game
43969,776712,2025-08-16,118,145,KC,CWS,Kansas City Royals,Chicago White Sox,Royals,White Sox,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,125,124,63,44,62,80,0.504,0.355,475,471,482,551,-7,-80,3.8,3.8,3.86,4.44,-0.06,-0.65,0.0,0.0,0.0,0.0,0.504,0.355,0.0,0.0,33,26,29,38,30,18,33,42,W1,L2,0,0,0.0,0.0,0.0,0.0,0.504,0.3548387096774194,0.532258064516129,0.40625,0.4761904761904761,0.3,0.42857142857142855,0.3684210526315789,0.504,0.3548387096774194,0.5,0.2,True
43970,776716,2025-08-16,142,116,MIN,DET,Minnesota Twins,Detroit Tigers,Twins,Tigers,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,124,128,59,75,65,53,0.476,0.586,518,627,556,524,-38,103,4.18,4.9,4.48,4.09,-0.31,0.8,0.0,0.0,0.0,0.0,0.476,0.586,0.0,0.0,33,40,27,25,26,35,38,28,L2,W3,0,0,0.0,0.0,0.0,0.0,0.4758064516129032,0.5859375,0.55,0.6153846153846154,0.40625,0.5555555555555556,0.42857142857142855,0.6666666666666666,0.4758064516129032,0.5859375,0.5,0.6,True
43971,776713,2025-08-16,138,147,STL,NYY,St. Louis Cardinals,New York Yankees,Cardinals,Yankees,National League,American League,NL,AL,NL Central,AL East,NL Central,AL East,2025,2025,129,123,66,66,63,57,0.512,0.537,572,621,578,526,-6,95,4.43,5.05,4.48,4.28,-0.05,0.77,0.0,0.0,0.0,0.0,0.512,0.537,0.0,0.0,37,38,28,25,29,28,35,32,L3,W1,0,0,0.0,0.0,0.0,0.0,0.5116279069767442,0.5365853658536586,0.5692307692307692,0.6031746031746031,0.453125,0.4666666666666667,0.4,0.35,0.5116279069767442,0.5365853658536586,0.5,0.5,False
43972,776719,2025-08-16,112,134,CHC,PIT,Chicago Cubs,Pittsburgh Pirates,Cubs,Pirates,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2025,2025,121,124,68,53,53,71,0.562,0.427,607,443,493,523,114,-80,5.02,3.57,4.07,4.22,0.94,-0.65,0.0,0.0,0.0,0.0,0.562,0.427,0.0,0.0,36,34,23,29,32,19,30,42,L2,W1,0,0,0.0,0.0,0.0,0.0,0.5619834710743802,0.4274193548387097,0.6101694915254238,0.5396825396825397,0.5161290322580645,0.3114754098360656,0.48148148148148145,0.4444444444444444,0.5619834710743802,0.4274193548387097,0.3,0.3,True
43973,776715,2025-08-16,115,109,COL,AZ,Colorado Rockies,Arizona Diamondbacks,Rockies,D-backs,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2025,2025,125,124,34,60,91,64,0.272,0.484,459,609,802,601,-343,8,3.67,4.91,6.42,4.85,-2.74,0.06,0.0,0.0,0.0,0.0,0.272,0.484,0.0,0.0,18,30,44,30,16,30,47,34,W1,L1,0,0,0.0,0.0,0.0,0.0,0.272,0.4838709677419355,0.2903225806451613,0.5,0.2539682539682539,0.46875,0.21428571428571427,0.5909090909090909,0.272,0.4838709677419355,0.3,0.6,True
43975,776717,2025-08-16,119,135,LAD,SD,Los Angeles Dodgers,San Diego Padres,Dodgers,Padres,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2025,2025,122,123,69,69,53,54,0.566,0.561,629,512,548,465,81,47,5.16,4.16,4.49,3.78,0.66,0.38,0.0,0.0,0.0,0.0,0.566,0.561,0.0,0.0,39,38,24,20,30,31,29,34,W1,L1,0,0,0.0,0.0,0.0,0.0,0.5655737704918032,0.5609756097560976,0.6190476190476191,0.6551724137931034,0.5084745762711864,0.4769230769230769,0.7647058823529411,0.48,0.5655737704918032,0.5609756097560976,0.4,0.7,True
43976,776711,2025-08-16,137,139,SF,TB,San Francisco Giants,Tampa Bay Rays,Giants,Rays,National League,American League,NL,AL,NL West,AL East,NL West,AL East,2025,2025,122,123,59,60,63,63,0.484,0.488,497,553,504,509,-7,44,4.07,4.5,4.13,4.14,-0.06,0.36,0.0,0.0,0.0,0.0,0.484,0.488,0.0,0.0,29,32,32,30,30,28,31,33,L6,W2,0,0,0.0,0.0,0.0,0.0,0.4836065573770491,0.4878048780487805,0.4754098360655737,0.5161290322580645,0.4918032786885246,0.4590163934426229,0.4,0.3333333333333333,0.4836065573770491,0.4878048780487805,0.3,0.5,False
68326,776718,2025-08-16,133,108,ATH,LAA,Athletics,Los Angeles Angels,Athletics,Angels,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2025,2025,124,122,55,59,69,63,0.444,0.484,554,538,648,610,-94,-72,4.47,4.41,5.23,5.0,-0.76,-0.59,0.0,0.0,0.0,0.0,0.444,0.484,0.0,0.0,25,33,36,30,30,26,33,33,W1,L1,0,0,0.0,0.0,0.0,0.0,0.4435483870967742,0.4836065573770491,0.4098360655737705,0.5238095238095238,0.4761904761904761,0.4406779661016949,0.47368421052631576,0.5714285714285714,0.4435483870967742,0.4836065573770491,0.6,0.5,True
44342,776706,2025-08-17,114,144,CLE,ATL,Cleveland Guardians,Atlanta Braves,Guardians,Braves,American League,National League,AL,NL,AL Central,NL East,AL Central,NL East,2025,2025,127,126,66,57,61,69,0.52,0.452,510,546,535,548,-25,-2,4.02,4.33,4.21,4.35,-0.2,-0.02,0.0,0.0,0.0,0.0,0.52,0.452,0.0,0.0,32,31,30,30,34,26,31,39,L2,W4,0,0,0.0,0.0,0.0,0.0,0.5196850393700787,0.4523809523809524,0.5161290322580645,0.5081967213114754,0.5230769230769231,0.4,0.5555555555555556,0.625,0.5196850393700787,0.4523809523809524,0.6,0.8,False
44343,776714,2025-08-17,111,146,BOS,MIA,Boston Red Sox,Miami Marlins,Red Sox,Marlins,American League,National League,AL,NL,AL East,NL East,AL East,NL East,2025,2025,129,124,72,58,57,66,0.558,0.468,662,532,549,598,113,-66,5.13,4.29,4.26,4.82,0.88,-0.53,0.0,0.0,0.0,0.0,0.558,0.468,0.0,0.0,45,28,22,31,27,30,35,35,W2,L3,0,0,0.0,0.0,0.0,0.0,0.5581395348837209,0.4677419354838709,0.6716417910447762,0.4745762711864407,0.4354838709677419,0.4615384615384615,0.75,0.4666666666666667,0.5581395348837209,0.4677419354838709,0.5,0.2,False
44344,776709,2025-08-17,113,158,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,Reds,Brewers,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2025,2025,128,123,65,79,63,44,0.508,0.642,576,643,537,476,39,167,4.5,5.23,4.2,3.87,0.3,1.36,0.0,0.0,0.0,0.0,0.508,0.642,0.0,0.0,36,42,31,20,29,37,32,24,L2,W14,0,0,0.0,0.0,0.0,0.0,0.5078125,0.6422764227642277,0.5373134328358209,0.6774193548387096,0.4754098360655737,0.6065573770491803,0.3888888888888889,0.7619047619047619,0.5078125,0.6422764227642277,0.4,1.0,True
44345,776708,2025-08-17,120,143,WSH,PHI,Washington Nationals,Philadelphia Phillies,Nationals,Phillies,National League,National League,NL,NL,NL East,NL East,NL East,NL East,2025,2025,126,126,50,72,76,54,0.397,0.571,526,581,694,502,-168,79,4.17,4.61,5.51,3.98,-1.33,0.63,0.0,0.0,0.0,0.0,0.397,0.571,0.0,0.0,24,39,39,22,26,33,37,32,W1,L1,0,0,0.0,0.0,0.0,0.0,0.3968253968253968,0.5714285714285714,0.3809523809523809,0.639344262295082,0.4126984126984127,0.5076923076923077,0.2222222222222222,0.5625,0.3968253968253968,0.5714285714285714,0.5,0.5,True
44346,776710,2025-08-17,141,140,TOR,TEX,Toronto Blue Jays,Texas Rangers,Blue Jays,Rangers,American League,American League,AL,AL,AL East,AL West,AL East,AL West,2025,2025,126,124,73,61,53,63,0.579,0.492,616,502,573,458,43,44,4.89,4.05,4.55,3.69,0.34,0.35,0.0,0.0,0.0,0.0,0.579,0.492,0.0,0.0,42,37,20,26,31,24,33,37,W3,L4,0,0,0.0,0.0,0.0,0.0,0.5793650793650794,0.4919354838709677,0.6774193548387096,0.5873015873015873,0.484375,0.3934426229508196,0.6428571428571429,0.5,0.5793650793650794,0.4919354838709677,0.7,0.2,False
44347,776705,2025-08-17,117,110,HOU,BAL,Houston Astros,Baltimore Orioles,Astros,Orioles,American League,American League,AL,AL,AL West,AL East,AL West,AL East,2025,2025,123,129,69,58,54,71,0.561,0.45,530,566,491,651,39,-85,4.31,4.39,3.99,5.05,0.32,-0.66,0.0,0.0,0.0,0.0,0.561,0.45,0.0,0.0,38,32,26,31,31,26,28,40,W1,L1,0,0,0.0,0.0,0.0,0.0,0.5609756097560976,0.4496124031007752,0.59375,0.5079365079365079,0.5254237288135594,0.3939393939393939,0.3888888888888889,0.5294117647058824,0.5609756097560976,0.4496124031007752,0.6,0.5,False
44348,776702,2025-08-17,118,145,KC,CWS,Kansas City Royals,Chicago White Sox,Royals,White Sox,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,126,125,64,44,62,81,0.508,0.352,481,473,484,557,-3,-84,3.82,3.78,3.84,4.46,-0.02,-0.67,0.0,0.0,0.0,0.0,0.508,0.352,0.0,0.0,34,26,29,38,30,18,33,43,W2,L3,0,0,0.0,0.0,0.0,0.0,0.5079365079365079,0.352,0.5396825396825397,0.40625,0.4761904761904761,0.2950819672131147,0.4666666666666667,0.35,0.5079365079365079,0.352,0.6,0.2,True
44349,776700,2025-08-17,142,116,MIN,DET,Minnesota Twins,Detroit Tigers,Twins,Tigers,American League,American League,AL,AL,AL Central,AL Central,AL Central,AL Central,2025,2025,125,129,59,76,66,53,0.472,0.589,523,635,564,529,-41,106,4.18,4.92,4.51,4.1,-0.33,0.82,0.0,0.0,0.0,0.0,0.472,0.589,0.0,0.0,33,40,28,25,26,36,38,28,L3,W4,0,0,0.0,0.0,0.0,0.0,0.472,0.5891472868217055,0.5409836065573771,0.6153846153846154,0.40625,0.5625,0.4,0.6818181818181818,0.472,0.5891472868217055,0.4,0.7,True
44350,776698,2025-08-17,138,147,STL,NYY,St. Louis Cardinals,New York Yankees,Cardinals,Yankees,National League,American League,NL,AL,NL Central,AL East,NL Central,AL East,2025,2025,130,124,66,67,64,57,0.508,0.54,580,633,590,534,-10,99,4.46,5.1,4.54,4.31,-0.08,0.8,0.0,0.0,0.0,0.0,0.508,0.54,0.0,0.0,37,38,29,25,29,29,35,32,L4,W2,0,0,0.0,0.0,0.0,0.0,0.5076923076923077,0.5403225806451613,0.5606060606060606,0.6031746031746031,0.453125,0.4754098360655737,0.4,0.35,0.5076923076923077,0.5403225806451613,0.4,0.6,False
44351,776704,2025-08-17,112,134,CHC,PIT,Chicago Cubs,Pittsburgh Pirates,Cubs,Pirates,National League,National League,NL,NL,NL Central,NL Central,NL Central,NL Central,2025,2025,122,125,69,53,53,72,0.566,0.424,610,444,494,526,116,-82,5.0,3.55,4.05,4.21,0.95,-0.66,0.0,0.0,0.0,0.0,0.566,0.424,0.0,0.0,37,34,23,29,32,19,30,43,W1,L1,0,0,0.0,0.0,0.0,0.0,0.5655737704918032,0.424,0.6166666666666667,0.5396825396825397,0.5161290322580645,0.3064516129032258,0.5,0.42105263157894735,0.5655737704918032,0.424,0.4,0.3,True
44352,776701,2025-08-17,115,109,COL,AZ,Colorado Rockies,Arizona Diamondbacks,Rockies,D-backs,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2025,2025,126,125,35,60,91,65,0.278,0.48,469,616,809,611,-340,5,3.72,4.93,6.42,4.89,-2.7,0.04,0.0,0.0,0.0,0.0,0.278,0.48,0.0,0.0,19,30,44,30,16,30,47,35,W2,L2,0,0,0.0,0.0,0.0,0.0,0.2777777777777778,0.48,0.3015873015873015,0.5,0.2539682539682539,0.4615384615384615,0.26666666666666666,0.5652173913043478,0.2777777777777778,0.48,0.4,0.6,True
44354,776697,2025-08-17,119,135,LAD,SD,Los Angeles Dodgers,San Diego Padres,Dodgers,Padres,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2025,2025,123,124,70,69,53,55,0.569,0.556,635,512,548,471,87,41,5.16,4.13,4.46,3.8,0.71,0.33,0.0,0.0,0.0,0.0,0.569,0.556,0.0,0.0,40,38,24,20,30,31,29,35,W2,L2,0,0,0.0,0.0,0.0,0.0,0.5691056910569106,0.5564516129032258,0.625,0.6551724137931034,0.5084745762711864,0.4696969696969697,0.7777777777777778,0.46153846153846156,0.5691056910569106,0.5564516129032258,0.5,0.7,True
44355,776703,2025-08-17,137,139,SF,TB,San Francisco Giants,Tampa Bay Rays,Giants,Rays,National League,American League,NL,AL,NL West,AL East,NL West,AL East,2025,2025,123,124,59,61,64,63,0.48,0.492,498,555,506,510,-8,45,4.05,4.48,4.11,4.11,-0.07,0.36,0.0,0.0,0.0,0.0,0.48,0.492,0.0,0.0,29,32,33,30,30,29,31,33,L7,W3,0,0,0.0,0.0,0.0,0.0,0.4796747967479675,0.4919354838709677,0.4677419354838709,0.5161290322580645,0.4918032786885246,0.4677419354838709,0.4,0.3333333333333333,0.4796747967479675,0.4919354838709677,0.3,0.6,False
44356,776707,2025-08-17,121,136,NYM,SEA,New York Mets,Seattle Mariners,Mets,Mariners,National League,American League,NL,AL,NL East,AL West,NL East,AL West,2025,2025,126,124,65,68,61,56,0.516,0.548,556,566,534,531,22,35,4.41,4.56,4.24,4.28,0.17,0.28,0.0,0.0,0.0,0.0,0.516,0.548,0.0,0.0,40,37,25,25,25,31,36,31,W1,L1,0,0,0.0,0.0,0.0,0.0,0.5158730158730159,0.5483870967741935,0.6153846153846154,0.5967741935483871,0.4098360655737705,0.5,0.4375,0.55,0.5158730158730159,0.5483870967741935,0.2,0.7,False
68339,776699,2025-08-17,133,108,ATH,LAA,Athletics,Los Angeles Angels,Athletics,Angels,American League,American League,AL,AL,AL West,AL West,AL West,AL West,2025,2025,125,123,56,59,69,64,0.448,0.48,561,540,650,617,-89,-77,4.49,4.39,5.2,5.02,-0.71,-0.63,0.0,0.0,0.0,0.0,0.448,0.48,0.0,0.0,26,33,36,30,30,26,33,34,W2,L2,0,0,0.0,0.0,0.0,0.0,0.448,0.4796747967479675,0.4193548387096774,0.5238095238095238,0.4761904761904761,0.4333333333333333,0.5,0.5454545454545454,0.448,0.4796747967479675,0.6,0.4,True
44461,776695,2025-08-18,111,110,BOS,BAL,Boston Red Sox,Baltimore Orioles,Red Sox,Orioles,American League,American League,AL,AL,AL East,AL East,AL East,AL East,2025,2025,130,130,72,59,58,71,0.554,0.454,665,578,554,651,111,-73,5.12,4.45,4.26,5.01,0.85,-0.56,0.0,0.0,0.0,0.0,0.554,0.454,0.0,0.0,45,32,23,31,27,27,35,40,L1,W1,0,0,0.0,0.0,0.0,0.0,0.5538461538461539,0.4538461538461538,0.6617647058823529,0.5079365079365079,0.4354838709677419,0.4029850746268656,0.75,0.5294117647058824,0.5538461538461539,0.4538461538461538,0.4,0.6,True
44462,776696,2025-08-18,144,145,ATL,CWS,Atlanta Braves,Chicago White Sox,Braves,White Sox,National League,American League,NL,AL,NL East,AL Central,NL East,AL Central,2025,2025,127,126,58,44,69,82,0.457,0.349,551,475,552,563,-1,-88,4.34,3.77,4.35,4.47,-0.01,-0.7,0.0,0.0,0.0,0.0,0.457,0.349,0.0,0.0,31,26,30,38,27,18,39,44,W5,L4,0,0,0.0,0.0,0.0,0.0,0.4566929133858268,0.3492063492063492,0.5081967213114754,0.40625,0.4090909090909091,0.2903225806451613,0.625,0.3333333333333333,0.4566929133858268,0.3492063492063492,0.9,0.2,False
44463,776692,2025-08-18,116,117,DET,HOU,Detroit Tigers,Houston Astros,Tigers,Astros,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2025,2025,130,124,76,69,54,55,0.585,0.556,636,530,537,503,99,27,4.89,4.27,4.13,4.06,0.76,0.22,0.0,0.0,0.0,0.0,0.585,0.556,0.0,0.0,40,38,25,27,36,31,29,28,L1,L1,0,0,0.0,0.0,0.0,0.0,0.5846153846153846,0.5564516129032258,0.6153846153846154,0.5846153846153846,0.5538461538461539,0.5254237288135594,0.6521739130434783,0.3888888888888889,0.5846153846153846,0.5564516129032258,0.7,0.5,False
44464,776689,2025-08-18,143,136,PHI,SEA,Philadelphia Phillies,Seattle Mariners,Phillies,Mariners,National League,American League,NL,AL,NL East,AL West,NL East,AL West,2025,2025,127,125,73,68,54,57,0.575,0.544,592,569,511,538,81,31,4.66,4.55,4.02,4.3,0.64,0.25,0.0,0.0,0.0,0.0,0.575,0.544,0.0,0.0,39,37,22,25,34,31,32,32,W1,L2,0,0,0.0,0.0,0.0,0.0,0.5748031496062992,0.544,0.639344262295082,0.5967741935483871,0.5151515151515151,0.492063492063492,0.5882352941176471,0.55,0.5748031496062992,0.544,0.6,0.6,False
44465,776688,2025-08-18,146,138,MIA,STL,Miami Marlins,St. Louis Cardinals,Marlins,Cardinals,National League,National League,NL,NL,NL East,NL Central,NL East,NL Central,2025,2025,125,131,59,66,66,65,0.472,0.504,537,584,601,598,-64,-14,4.3,4.46,4.81,4.56,-0.51,-0.11,0.0,0.0,0.0,0.0,0.472,0.504,0.0,0.0,28,37,31,30,31,29,35,35,W1,L5,0,0,0.0,0.0,0.0,0.0,0.472,0.5038167938931297,0.4745762711864407,0.5522388059701493,0.4696969696969697,0.453125,0.4666666666666667,0.4,0.472,0.5038167938931297,0.2,0.4,False
44466,776694,2025-08-18,134,141,PIT,TOR,Pittsburgh Pirates,Toronto Blue Jays,Pirates,Blue Jays,National League,American League,NL,AL,NL Central,AL East,NL Central,AL East,2025,2025,126,127,53,73,73,54,0.421,0.575,447,620,530,583,-83,37,3.55,4.88,4.21,4.59,-0.66,0.29,0.0,0.0,0.0,0.0,0.421,0.575,0.0,0.0,34,42,29,21,19,31,44,33,L2,L1,0,0,0.0,0.0,0.0,0.0,0.4206349206349206,0.5748031496062992,0.5396825396825397,0.6666666666666666,0.3015873015873015,0.484375,0.4,0.6428571428571429,0.4206349206349206,0.5748031496062992,0.3,0.6,False
44468,776690,2025-08-18,118,140,KC,TEX,Kansas City Royals,Texas Rangers,Royals,Rangers,American League,American League,AL,AL,AL Central,AL West,AL Central,AL West,2025,2025,127,125,65,62,62,63,0.512,0.496,487,512,486,462,1,50,3.83,4.1,3.83,3.7,0.01,0.4,0.0,0.0,0.0,0.0,0.512,0.496,0.0,0.0,35,37,29,26,30,25,33,37,W3,W1,0,0,0.0,0.0,0.0,0.0,0.5118110236220472,0.496,0.546875,0.5873015873015873,0.4761904761904761,0.4032258064516129,0.5,0.5,0.5118110236220472,0.496,0.7,0.2,False
44469,776693,2025-08-18,115,119,COL,LAD,Colorado Rockies,Los Angeles Dodgers,Rockies,Dodgers,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2025,2025,127,124,36,71,91,53,0.283,0.573,475,640,814,552,-339,88,3.74,5.16,6.41,4.45,-2.67,0.71,0.0,0.0,0.0,0.0,0.283,0.573,0.0,0.0,20,41,44,24,16,30,47,29,W3,W3,0,0,0.0,0.0,0.0,0.0,0.2834645669291338,0.5725806451612904,0.3125,0.6307692307692307,0.2539682539682539,0.5084745762711864,0.3125,0.7894736842105263,0.2834645669291338,0.5725806451612904,0.5,0.5,True
44470,776681,2025-08-18,108,113,LAA,CIN,Los Angeles Angels,Cincinnati Reds,Angels,Reds,American League,National League,AL,NL,AL West,NL Central,AL West,NL Central,2025,2025,124,129,60,66,64,63,0.484,0.512,551,579,622,539,-71,40,4.44,4.49,5.02,4.18,-0.57,0.31,0.0,0.0,0.0,0.0,0.484,0.512,0.0,0.0,33,37,30,31,27,29,34,32,W1,W1,0,0,0.0,0.0,0.0,0.0,0.4838709677419355,0.5116279069767442,0.5238095238095238,0.5441176470588235,0.4426229508196721,0.4754098360655737,0.5652173913043478,0.42105263157894735,0.4838709677419355,0.5116279069767442,0.5,0.5,False
44471,776682,2025-08-18,109,114,AZ,CLE,Arizona Diamondbacks,Cleveland Guardians,D-backs,Guardians,National League,American League,NL,AL,NL West,AL Central,NL West,AL Central,2025,2025,126,128,60,66,66,62,0.476,0.516,621,514,617,540,4,-26,4.93,4.02,4.9,4.22,0.03,-0.2,0.0,0.0,0.0,0.0,0.476,0.516,0.0,0.0,30,32,30,31,30,34,36,31,L3,L3,0,0,0.0,0.0,0.0,0.0,0.4761904761904761,0.515625,0.5,0.5079365079365079,0.4545454545454545,0.5230769230769231,0.5416666666666666,0.5555555555555556,0.4761904761904761,0.515625,0.6,0.5,False
44472,776683,2025-08-18,135,137,SD,SF,San Diego Padres,San Francisco Giants,Padres,Giants,National League,National League,NL,NL,NL West,NL West,NL West,NL West,2025,2025,125,124,69,60,56,64,0.552,0.484,516,505,476,507,40,-2,4.13,4.07,3.81,4.09,0.32,-0.02,0.0,0.0,0.0,0.0,0.552,0.484,0.0,0.0,38,30,20,33,31,30,36,31,L3,W1,0,0,0.0,0.0,0.0,0.0,0.552,0.4838709677419355,0.6551724137931034,0.4761904761904761,0.4626865671641791,0.4918032786885246,0.4444444444444444,0.4,0.552,0.4838709677419355,0.6,0.3,True
